Transfer Date by Week,Transfer Year,RIN Year,Fuel (D Code),QAP Service Type,RIN Price
"1/15/2024","2024","2024","D6","Unverified","$0.85"
"1/22/2024","2024","2022","D6","Unverified","$0.80"
"1/22/2024","2024","2023","D6","Unverified","$1.15"
"1/22/2024","2024","2024","D6","Unverified","$0.99"
"1/29/2024","2024","2023","D6","Unverified","$1.05"
"1/29/2024","2024","2024","D6","Unverified","$0.76"
"2/5/2024","2024","2022","D6","Unverified","$0.78"
"2/5/2024","2024","2023","D6","Unverified","$1.00"
"2/5/2024","2024","2024","D6","Unverified","$0.89"
"2/12/2024","2024","2022","D6","Unverified","$0.59"
"2/12/2024","2024","2023","D6","Unverified","$0.97"
"2/12/2024","2024","2024","D6","Unverified","$1.01"
"2/19/2024","2024","2022","D6","Unverified","$0.59"
"2/19/2024","2024","2023","D6","Unverified","$0.80"
"2/19/2024","2024","2024","D6","Unverified","$0.75"
"2/26/2024","2024","2022","D6","Unverified","$0.84"
"2/26/2024","2024","2023","D6","Unverified","$0.79"
"2/26/2024","2024","2024","D6","Unverified","$0.76"
"3/4/2024","2024","2022","D6","Unverified","$0.42"
"3/4/2024","2024","2023","D6","Unverified","$0.90"
"3/4/2024","2024","2024","D6","Unverified","$0.85"
"3/11/2024","2024","2022","D6","Unverified","$0.43"
"3/11/2024","2024","2023","D6","Unverified","$0.89"
"3/11/2024","2024","2024","D6","Unverified","$0.75"
"3/18/2024","2024","2022","D6","Unverified","$0.70"
"3/18/2024","2024","2023","D6","Unverified","$0.69"
"3/18/2024","2024","2024","D6","Unverified","$0.64"
"3/25/2024","2024","2022","D6","Unverified","$0.56"
"3/25/2024","2024","2023","D6","Unverified","$0.74"
"3/25/2024","2024","2024","D6","Unverified","$0.64"
"4/1/2024","2024","2023","D6","Unverified","$0.47"
"4/1/2024","2024","2024","D6","Unverified","$0.76"
"4/8/2024","2024","2023","D6","Unverified","$0.92"
"4/8/2024","2024","2024","D6","Unverified","$0.77"
"4/15/2024","2024","2023","D6","Unverified","$0.46"
"4/15/2024","2024","2024","D6","Q-RIN","$0.55"
"4/15/2024","2024","2024","D6","Unverified","$0.68"
"4/22/2024","2024","2023","D6","Unverified","$0.91"
"4/22/2024","2024","2024","D6","Unverified","$0.66"
"4/29/2024","2024","2023","D6","Unverified","$0.45"
"4/29/2024","2024","2024","D6","Unverified","$0.70"
"5/6/2024","2024","2023","D6","Unverified","$0.59"
"5/6/2024","2024","2024","D6","Unverified","$0.61"
"5/13/2024","2024","2023","D6","Unverified","$0.59"
"5/13/2024","2024","2024","D6","Unverified","$0.60"
"5/20/2024","2024","2023","D6","Unverified","$0.48"
"5/20/2024","2024","2024","D6","Unverified","$0.59"
"5/27/2024","2024","2023","D6","Unverified","$0.53"
"5/27/2024","2024","2024","D6","Unverified","$0.56"
"6/3/2024","2024","2023","D6","Unverified","$0.48"
"6/3/2024","2024","2024","D6","Unverified","$0.68"
"6/10/2024","2024","2023","D6","Unverified","$0.53"
"6/10/2024","2024","2024","D6","Q-RIN","$0.57"
"6/10/2024","2024","2024","D6","Unverified","$0.70"
"6/17/2024","2024","2023","D6","Unverified","$0.49"
"6/17/2024","2024","2024","D6","Unverified","$0.65"
"6/24/2024","2024","2023","D6","Unverified","$0.52"
"6/24/2024","2024","2024","D6","Unverified","$0.66"
"7/1/2024","2024","2023","D6","Unverified","$0.49"
"7/1/2024","2024","2024","D6","Q-RIN","$1.38"
"7/1/2024","2024","2024","D6","Unverified","$0.64"
"7/8/2024","2024","2023","D6","Unverified","$0.57"
"7/8/2024","2024","2024","D6","Unverified","$0.69"
"7/15/2024","2024","2023","D6","Unverified","$0.58"
"7/15/2024","2024","2024","D6","Unverified","$0.74"
"7/22/2024","2024","2023","D6","Unverified","$0.63"
"7/22/2024","2024","2024","D6","Q-RIN","$0.52"
"7/22/2024","2024","2024","D6","Unverified","$0.62"
"7/29/2024","2024","2023","D6","Unverified","$0.59"
"7/29/2024","2024","2024","D6","Unverified","$0.61"
"8/5/2024","2024","2023","D6","Unverified","$0.51"
"8/5/2024","2024","2024","D6","Unverified","$0.65"
"8/12/2024","2024","2023","D6","Unverified","$0.59"
"8/12/2024","2024","2024","D6","Unverified","$0.65"
"8/19/2024","2024","2023","D6","Unverified","$0.56"
"8/19/2024","2024","2024","D6","Unverified","$0.62"
"8/26/2024","2024","2023","D6","Unverified","$0.54"
"8/26/2024","2024","2024","D6","Unverified","$0.55"
"9/2/2024","2024","2023","D6","Unverified","$0.54"
"9/2/2024","2024","2024","D6","Unverified","$0.55"
"9/9/2024","2024","2023","D6","Unverified","$0.55"
"9/9/2024","2024","2024","D6","Unverified","$0.60"
"9/16/2024","2024","2023","D6","Unverified","$0.57"
"9/16/2024","2024","2024","D6","Unverified","$0.72"
"9/23/2024","2024","2023","D6","Unverified","$0.55"
"9/23/2024","2024","2024","D6","Unverified","$0.62"
"9/30/2024","2024","2023","D6","Unverified","$0.64"
"9/30/2024","2024","2024","D6","Unverified","$0.65"
"10/7/2024","2024","2023","D6","Unverified","$0.62"
"10/7/2024","2024","2024","D6","Unverified","$0.63"
"10/14/2024","2024","2023","D6","Unverified","$0.70"
"10/14/2024","2024","2024","D6","Unverified","$0.61"
"10/21/2024","2024","2023","D6","Unverified","$0.68"
"10/21/2024","2024","2024","D6","Unverified","$0.62"
"10/28/2024","2024","2023","D6","Unverified","$0.70"
"10/28/2024","2024","2024","D6","Unverified","$0.64"
"11/4/2024","2024","2023","D6","Unverified","$0.69"
"11/4/2024","2024","2024","D6","Unverified","$0.64"
"11/11/2024","2024","2023","D6","Unverified","$0.54"
"11/11/2024","2024","2024","D6","Unverified","$0.63"
"11/18/2024","2024","2023","D6","Unverified","$0.58"
"11/18/2024","2024","2024","D6","Unverified","$0.68"
"11/25/2024","2024","2023","D6","Unverified","$0.68"
"11/25/2024","2024","2024","D6","Unverified","$0.61"
"12/2/2024","2024","2024","D6","Unverified","$0.65"
"12/9/2024","2024","2023","D6","Unverified","$0.64"
"12/9/2024","2024","2024","D6","Unverified","$0.65"
"12/16/2024","2024","2023","D6","Unverified","$0.60"
"12/16/2024","2024","2024","D6","Unverified","$0.61"
"12/23/2024","2024","2023","D6","Unverified","$0.59"
"12/23/2024","2024","2024","D6","Unverified","$0.65"
"12/30/2024","2024","2023","D6","Unverified","$0.63"
"12/30/2024","2024","2024","D6","Unverified","$0.62"
"12/30/2024","2025","2024","D6","Unverified","$0.65"
"12/30/2024","2025","2025","D6","Unverified","$0.62"
"1/6/2025","2025","2023","D6","Unverified","$0.59"
"1/6/2025","2025","2024","D6","Unverified","$0.64"
"1/6/2025","2025","2025","D6","Unverified","$0.68"
"1/13/2025","2025","2023","D6","Unverified","$0.61"
"1/13/2025","2025","2024","D6","Unverified","$0.65"
"1/13/2025","2025","2025","D6","Unverified","$0.63"
"1/20/2025","2025","2023","D6","Unverified","$0.63"
"1/20/2025","2025","2024","D6","Unverified","$0.67"
"1/20/2025","2025","2025","D6","Unverified","$0.67"
"1/27/2025","2025","2024","D6","Unverified","$0.66"
"1/27/2025","2025","2025","D6","Unverified","$0.70"
"2/3/2025","2025","2024","D6","Unverified","$0.66"
"2/3/2025","2025","2025","D6","Unverified","$0.73"
"2/10/2025","2025","2023","D6","Unverified","$0.74"
"2/10/2025","2025","2024","D6","Unverified","$0.72"
"2/10/2025","2025","2025","D6","Unverified","$0.75"
"2/17/2025","2025","2023","D6","Unverified","$0.82"
"2/17/2025","2025","2024","D6","Unverified","$0.70"
"2/17/2025","2025","2025","D6","Unverified","$0.78"
"2/24/2025","2025","2023","D6","Unverified","$0.82"
"2/24/2025","2025","2024","D6","Unverified","$0.72"
"2/24/2025","2025","2025","D6","Unverified","$0.79"
"3/3/2025","2025","2023","D6","Unverified","$0.74"
"3/3/2025","2025","2024","D6","Unverified","$0.65"
"3/3/2025","2025","2025","D6","Unverified","$0.77"
"3/10/2025","2025","2023","D6","Unverified","$0.69"
"3/10/2025","2025","2024","D6","Unverified","$0.67"
"3/10/2025","2025","2025","D6","Unverified","$0.76"
"3/17/2025","2025","2023","D6","Unverified","$0.64"
"3/17/2025","2025","2024","D6","Unverified","$0.68"
"3/17/2025","2025","2025","D6","Unverified","$0.71"
"3/24/2025","2025","2023","D6","Unverified","$0.71"
"3/24/2025","2025","2024","D6","Unverified","$0.72"
"3/24/2025","2025","2025","D6","Unverified","$0.74"
"3/31/2025","2025","2023","D6","Unverified","$0.89"
"3/31/2025","2025","2024","D6","Unverified","$0.78"
"3/31/2025","2025","2025","D6","Unverified","$0.77"
"4/7/2025","2025","2023","D6","Unverified","$0.81"
"4/7/2025","2025","2024","D6","Unverified","$0.81"
"4/7/2025","2025","2025","D6","Unverified","$0.77"
"4/14/2025","2025","2024","D6","Unverified","$0.77"
"4/14/2025","2025","2025","D6","Q-RIN","$0.81"
"4/14/2025","2025","2025","D6","Unverified","$0.77"
"4/21/2025","2025","2023","D6","Unverified","$0.96"
"4/21/2025","2025","2024","D6","Unverified","$0.82"
"4/21/2025","2025","2025","D6","Q-RIN","$0.68"
"4/21/2025","2025","2025","D6","Unverified","$0.85"
"4/28/2025","2025","2023","D6","Unverified","$0.81"
"4/28/2025","2025","2024","D6","Unverified","$0.81"
"4/28/2025","2025","2025","D6","Unverified","$0.87"
"5/5/2025","2025","2024","D6","Unverified","$0.77"
"5/5/2025","2025","2025","D6","Q-RIN","$0.60"
"5/5/2025","2025","2025","D6","Unverified","$0.84"
"5/12/2025","2025","2024","D6","Unverified","$0.82"
"5/12/2025","2025","2025","D6","Unverified","$0.91"
"5/19/2025","2025","2024","D6","Unverified","$0.96"
"5/19/2025","2025","2025","D6","Q-RIN","$1.03"
"5/19/2025","2025","2025","D6","Unverified","$0.85"
"5/26/2025","2025","2024","D6","Unverified","$0.68"
"5/26/2025","2025","2025","D6","Unverified","$0.97"
"6/2/2025","2025","2023","D6","Unverified","$0.88"
"6/2/2025","2025","2024","D6","Unverified","$0.83"
"6/2/2025","2025","2025","D6","Unverified","$0.92"
"6/9/2025","2025","2024","D6","Unverified","$0.84"
"6/9/2025","2025","2025","D6","Unverified","$0.88"
"6/16/2025","2025","2024","D6","Unverified","$0.95"
"6/16/2025","2025","2025","D6","Unverified","$0.88"
"6/23/2025","2025","2024","D6","Unverified","$0.84"
"6/23/2025","2025","2025","D6","Unverified","$0.95"
"6/30/2025","2025","2023","D6","Unverified","$1.02"
"6/30/2025","2025","2024","D6","Unverified","$1.01"
"6/30/2025","2025","2025","D6","Q-RIN","$1.01"
"6/30/2025","2025","2025","D6","Unverified","$0.99"
"7/7/2025","2025","2023","D6","Unverified","$1.00"
"7/7/2025","2025","2024","D6","Unverified","$1.08"
"7/7/2025","2025","2025","D6","Q-RIN","$1.08"
"7/7/2025","2025","2025","D6","Unverified","$0.94"
"7/14/2025","2025","2023","D6","Unverified","$0.98"
"7/14/2025","2025","2024","D6","Unverified","$1.01"
"7/14/2025","2025","2025","D6","Q-RIN","$1.10"
"7/14/2025","2025","2025","D6","Unverified","$0.95"
"7/21/2025","2025","2024","D6","Unverified","$0.90"
"7/21/2025","2025","2025","D6","Q-RIN","$1.01"
"7/21/2025","2025","2025","D6","Unverified","$0.98"
"7/28/2025","2025","2023","D6","Unverified","$1.16"
"7/28/2025","2025","2024","D6","Unverified","$0.81"
"7/28/2025","2025","2025","D6","Q-RIN","$1.03"
"7/28/2025","2025","2025","D6","Unverified","$0.97"
"8/4/2025","2025","2024","D6","Unverified","$0.98"
"8/4/2025","2025","2025","D6","Q-RIN","$1.14"
"8/4/2025","2025","2025","D6","Unverified","$1.03"
"8/11/2025","2025","2024","D6","Unverified","$0.96"
"8/11/2025","2025","2025","D6","Q-RIN","$1.04"
"8/11/2025","2025","2025","D6","Unverified","$1.04"
"8/18/2025","2025","2024","D6","Unverified","$1.13"
"8/18/2025","2025","2025","D6","Q-RIN","$1.06"
"8/18/2025","2025","2025","D6","Unverified","$1.01"
"8/25/2025","2025","2024","D6","Unverified","$1.12"
"8/25/2025","2025","2025","D6","Q-RIN","$1.12"
"8/25/2025","2025","2025","D6","Unverified","$0.89"
"9/1/2025","2025","2023","D6","Unverified","$0.99"
"9/1/2025","2025","2024","D6","Unverified","$1.09"
"9/1/2025","2025","2025","D6","Q-RIN","$1.08"
"9/1/2025","2025","2025","D6","Unverified","$1.02"
"9/8/2025","2025","2024","D6","Unverified","$1.05"
"9/8/2025","2025","2025","D6","Q-RIN","$0.96"
"9/8/2025","2025","2025","D6","Unverified","$0.94"
"9/15/2025","2025","2022","D6","Unverified","$0.50"
"9/15/2025","2025","2023","D6","Unverified","$0.99"
"9/15/2025","2025","2024","D6","Unverified","$1.05"
"9/15/2025","2025","2025","D6","Q-RIN","$1.04"
"9/15/2025","2025","2025","D6","Unverified","$1.02"
"9/22/2025","2025","2023","D6","Unverified","$0.97"
"9/22/2025","2025","2024","D6","Unverified","$1.01"
"9/22/2025","2025","2025","D6","Q-RIN","$1.00"
"9/22/2025","2025","2025","D6","Unverified","$0.95"
"9/29/2025","2025","2022","D6","Unverified","$0.45"
"9/29/2025","2025","2023","D6","Unverified","$0.99"
"9/29/2025","2025","2024","D6","Unverified","$1.00"
"9/29/2025","2025","2025","D6","Q-RIN","$1.03"
"9/29/2025","2025","2025","D6","Unverified","$0.98"
"10/6/2025","2025","2023","D6","Unverified","$1.04"
"10/6/2025","2025","2024","D6","Unverified","$0.99"
"10/6/2025","2025","2025","D6","Q-RIN","$0.98"
"10/6/2025","2025","2025","D6","Unverified","$1.02"
"10/13/2025","2025","2023","D6","Unverified","$0.99"
"10/13/2025","2025","2024","D6","Unverified","$0.96"
"10/13/2025","2025","2025","D6","Q-RIN","$1.04"
"10/13/2025","2025","2025","D6","Unverified","$1.00"
"10/20/2025","2025","2023","D6","Unverified","$0.98"
"10/20/2025","2025","2024","D6","Unverified","$0.97"
"10/20/2025","2025","2025","D6","Q-RIN","$1.03"
"10/20/2025","2025","2025","D6","Unverified","$1.00"
"10/27/2025","2025","2023","D6","Unverified","$0.97"
"10/27/2025","2025","2024","D6","Unverified","$0.98"
"10/27/2025","2025","2025","D6","Q-RIN","$0.97"
"10/27/2025","2025","2025","D6","Unverified","$0.97"
"11/3/2025","2025","2023","D6","Unverified","$0.96"
"11/3/2025","2025","2024","D6","Unverified","$1.07"
"11/3/2025","2025","2025","D6","Q-RIN","$1.02"
"11/3/2025","2025","2025","D6","Unverified","$1.01"
"11/10/2025","2025","2022","D6","Unverified","$0.08"
"11/10/2025","2025","2023","D6","Unverified","$1.00"
"11/10/2025","2025","2024","D6","Unverified","$0.92"
"11/10/2025","2025","2025","D6","Q-RIN","$0.99"
"11/10/2025","2025","2025","D6","Unverified","$1.00"
"11/17/2025","2025","2022","D6","Unverified","$0.23"
"11/17/2025","2025","2023","D6","Unverified","$0.95"
"11/17/2025","2025","2024","D6","Unverified","$0.89"
"11/17/2025","2025","2025","D6","Q-RIN","$1.08"
"11/17/2025","2025","2025","D6","Unverified","$1.00"
"11/24/2025","2025","2023","D6","Unverified","$0.99"
"11/24/2025","2025","2024","D6","Unverified","$1.00"
"11/24/2025","2025","2025","D6","Q-RIN","$0.91"
"11/24/2025","2025","2025","D6","Unverified","$1.00"
"12/1/2025","2025","2024","D6","Unverified","$1.00"
"12/1/2025","2025","2025","D6","Q-RIN","$1.02"
"12/1/2025","2025","2025","D6","Unverified","$1.01"
"12/8/2025","2025","2024","D6","Unverified","$1.02"
"12/8/2025","2025","2025","D6","Q-RIN","$0.95"
"12/8/2025","2025","2025","D6","Unverified","$1.02"
"12/15/2025","2025","2024","D6","Unverified","$0.98"
"12/15/2025","2025","2025","D6","Q-RIN","$1.03"
"12/15/2025","2025","2025","D6","Unverified","$1.02"
"12/22/2025","2025","2024","D6","Unverified","$1.01"
"12/22/2025","2025","2025","D6","Q-RIN","$0.95"
"12/22/2025","2025","2025","D6","Unverified","$1.01"
"12/29/2025","2025","2024","D6","Unverified","$0.99"
"12/29/2025","2025","2025","D6","Q-RIN","$1.03"
"12/29/2025","2025","2025","D6","Unverified","$0.99"
"12/29/2025","2026","2024","D6","Unverified","$1.03"
"12/29/2025","2026","2025","D6","Q-RIN","$1.01"
"12/29/2025","2026","2025","D6","Unverified","$1.02"
"12/29/2025","2026","2026","D6","Unverified","$1.07"
"1/5/2026","2026","2024","D6","Unverified","$0.98"
"1/5/2026","2026","2025","D6","Q-RIN","$1.08"
"1/5/2026","2026","2025","D6","Unverified","$1.05"
"1/5/2026","2026","2026","D6","Unverified","$1.12"
"1/12/2026","2026","2024","D6","Unverified","$1.03"
"1/12/2026","2026","2025","D6","Q-RIN","$1.06"
"1/12/2026","2026","2025","D6","Unverified","$1.06"
"1/12/2026","2026","2026","D6","Q-RIN","$1.11"
"1/12/2026","2026","2026","D6","Unverified","$1.09"
"1/19/2026","2026","2024","D6","Unverified","$1.07"
"1/19/2026","2026","2025","D6","Q-RIN","$1.08"
"1/19/2026","2026","2025","D6","Unverified","$1.07"
"1/19/2026","2026","2026","D6","Q-RIN","$1.17"
"1/19/2026","2026","2026","D6","Unverified","$1.12"
"1/26/2026","2026","2024","D6","Unverified","$0.99"
"1/26/2026","2026","2025","D6","Q-RIN","$1.20"
"1/26/2026","2026","2025","D6","Unverified","$1.12"
"1/26/2026","2026","2026","D6","Q-RIN","$1.24"
"1/26/2026","2026","2026","D6","Unverified","$1.22"
"2/2/2026","2026","2024","D6","Unverified","$1.17"
"2/2/2026","2026","2025","D6","Q-RIN","$1.14"
"2/2/2026","2026","2025","D6","Unverified","$1.07"
"2/2/2026","2026","2026","D6","Q-RIN","$1.19"
"2/2/2026","2026","2026","D6","Unverified","$1.20"
"2/9/2026","2026","2024","D6","Unverified","$1.13"
"2/9/2026","2026","2025","D6","Q-RIN","$1.22"
"2/9/2026","2026","2025","D6","Unverified","$1.18"
"2/9/2026","2026","2026","D6","Q-RIN","$1.27"
"2/9/2026","2026","2026","D6","Unverified","$1.24"
"2/16/2026","2026","2024","D6","Unverified","$1.11"
"2/16/2026","2026","2025","D6","Q-RIN","$1.16"
"2/16/2026","2026","2025","D6","Unverified","$1.08"
"2/16/2026","2026","2026","D6","Q-RIN","$1.40"
"2/16/2026","2026","2026","D6","Unverified","$1.30"
"2/23/2026","2026","2024","D6","Unverified","$1.28"
"2/23/2026","2026","2025","D6","Q-RIN","$1.15"
"2/23/2026","2026","2025","D6","Unverified","$1.21"
"2/23/2026","2026","2026","D6","Q-RIN","$1.18"
"2/23/2026","2026","2026","D6","Unverified","$1.24"
"3/2/2026","2026","2024","D6","Unverified","$1.21"
"3/2/2026","2026","2025","D6","Q-RIN","$1.11"
"3/2/2026","2026","2025","D6","Unverified","$1.16"
"3/2/2026","2026","2026","D6","Q-RIN","$1.38"
"3/2/2026","2026","2026","D6","Unverified","$1.37"
"3/9/2026","2026","2024","D6","Unverified","$1.15"
"3/9/2026","2026","2025","D6","Q-RIN","$1.32"
"3/9/2026","2026","2025","D6","Unverified","$1.29"
"3/9/2026","2026","2026","D6","Q-RIN","$1.32"
"3/9/2026","2026","2026","D6","Unverified","$1.35"
"3/16/2026","2026","2024","D6","Unverified","$1.17"
"3/16/2026","2026","2025","D6","Q-RIN","$1.26"
"3/16/2026","2026","2025","D6","Unverified","$1.28"
"3/16/2026","2026","2026","D6","Q-RIN","$1.19"
"3/16/2026","2026","2026","D6","Unverified","$1.30"
"3/23/2026","2026","2024","D6","Unverified","$1.42"
"3/23/2026","2026","2025","D6","Q-RIN","$1.17"
"3/23/2026","2026","2025","D6","Unverified","$1.21"
"3/23/2026","2026","2026","D6","Q-RIN","$1.49"
"3/23/2026","2026","2026","D6","Unverified","$1.32"
"3/30/2026","2026","2024","D6","Unverified","$1.70"
"3/30/2026","2026","2025","D6","Q-RIN","$1.36"
"3/30/2026","2026","2025","D6","Unverified","$1.37"
"3/30/2026","2026","2026","D6","Q-RIN","$1.43"
"3/30/2026","2026","2026","D6","Unverified","$1.46"
"4/6/2026","2026","2024","D6","Unverified","$1.47"
"4/6/2026","2026","2025","D6","Q-RIN","$1.73"
"4/6/2026","2026","2025","D6","Unverified","$1.61"
"4/6/2026","2026","2026","D6","Q-RIN","$1.57"
"4/6/2026","2026","2026","D6","Unverified","$1.50"
"4/13/2026","2026","2024","D6","Unverified","$1.73"
"4/13/2026","2026","2025","D6","Q-RIN","$1.46"
"4/13/2026","2026","2025","D6","Unverified","$1.53"
"4/13/2026","2026","2026","D6","Q-RIN","$1.73"
"4/13/2026","2026","2026","D6","Unverified","$1.52"
"4/20/2026","2026","2024","D6","Unverified","$1.75"
"4/20/2026","2026","2025","D6","Q-RIN","$1.74"
"4/20/2026","2026","2025","D6","Unverified","$1.61"
"4/20/2026","2026","2026","D6","Q-RIN","$1.71"
"4/20/2026","2026","2026","D6","Unverified","$1.63"
"4/27/2026","2026","2024","D6","Unverified","$1.81"
"4/27/2026","2026","2025","D6","Q-RIN","$1.43"
"4/27/2026","2026","2025","D6","Unverified","$1.64"
"4/27/2026","2026","2026","D6","Q-RIN","$1.56"
"4/27/2026","2026","2026","D6","Unverified","$1.54"
"5/4/2026","2026","2024","D6","Unverified","$1.77"
"5/4/2026","2026","2025","D6","Q-RIN","$1.63"
"5/4/2026","2026","2025","D6","Unverified","$1.62"
"5/4/2026","2026","2026","D6","Q-RIN","$1.78"
"5/4/2026","2026","2026","D6","Unverified","$1.75"
"5/11/2026","2026","2024","D6","Unverified","$1.96"
"5/11/2026","2026","2025","D6","Q-RIN","$1.39"
"5/11/2026","2026","2025","D6","Unverified","$1.55"
"5/11/2026","2026","2026","D6","Q-RIN","$1.82"
"5/11/2026","2026","2026","D6","Unverified","$1.73"
"5/18/2026","2026","2024","D6","Unverified","$1.86"
"5/18/2026","2026","2025","D6","Q-RIN","$1.98"
"5/18/2026","2026","2025","D6","Unverified","$1.86"
"5/18/2026","2026","2026","D6","Q-RIN","$1.68"
"5/18/2026","2026","2026","D6","Unverified","$1.87"
"5/25/2026","2026","2025","D6","Q-RIN","$2.11"
"5/25/2026","2026","2025","D6","Unverified","$1.74"
"5/25/2026","2026","2026","D6","Q-RIN","$1.88"
"5/25/2026","2026","2026","D6","Unverified","$1.92"
"6/1/2026","2026","2024","D6","Unverified","$1.84"
"6/1/2026","2026","2025","D6","Q-RIN","$1.36"
"6/1/2026","2026","2025","D6","Unverified","$2.00"
"6/1/2026","2026","2026","D6","Q-RIN","$1.70"
"6/1/2026","2026","2026","D6","Unverified","$1.86"
"6/8/2026","2026","2024","D6","Unverified","$2.04"
"6/8/2026","2026","2025","D6","Unverified","$2.08"
"6/8/2026","2026","2026","D6","Q-RIN","$2.06"
"6/8/2026","2026","2026","D6","Unverified","$1.80"
"6/15/2026","2026","2024","D6","Unverified","$2.07"
"6/15/2026","2026","2025","D6","Q-RIN","$2.00"
"6/15/2026","2026","2025","D6","Unverified","$2.17"
"6/15/2026","2026","2026","D6","Q-RIN","$1.87"
"6/15/2026","2026","2026","D6","Unverified","$1.87"
"6/22/2026","2026","2024","D6","Unverified","$2.15"
"6/22/2026","2026","2025","D6","Q-RIN","$2.00"
"6/22/2026","2026","2025","D6","Unverified","$2.01"
"6/22/2026","2026","2026","D6","Q-RIN","$1.95"
"6/22/2026","2026","2026","D6","Unverified","$1.99"
